1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214
0,0,0,,,0,0,0,0,,2,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,35,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,13,,,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,0,0,1,0,0,0,,,1,,,0,0,0,0,0,0,,,0,0,0,0,,0,1,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,2,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,522,,0,0,0,0,0,,,0,0,0,,1,2,0,,0,0,352,,,0,0,,936
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,85,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,916,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,"1,001"
20,10,65,,,0,2,15,3,,77,121,3,,,128,14,3,530,4,0,,0,7,44,0,53,,22,0,2,22,2,,0,,,,,0,"3,402",94,,,,15,2,78,,,5,145,93,,1,25,36,183,131,,,12,18,,25,37,902,,,1,2,728,5,106,,8,,86,1,0,86,119,27,118,251,0,"2,708",48,96,6,23,,35,676,289,59,53,1,49,,,478,,,4,2,19,"1,029",0,0,,,30,20,8,9,,0,18,0,1,3,,,18,105,,14,,1,0,101,0,,0,20,257,,15,14,0,438,,23,3,377,,9,0,14,62,"1,787",482,286,,,141,38,4,0,,0,18,9,0,1,2,,,43,26,0,,64,93,293,5,3,,9,25,0,0,17,161,57,3,8,53,,3,0,19,29,6,,,0,29,68,,"1,072",635,2,,0,3,697,,,2,1,,"21,224"
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,2,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,2,,0,0,0,,0,0,0,0,0,0,2,,,0,0,0,0,,1,0,1,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,1,0,,0,0,0,,,0,0,,9
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,1,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,1,0,0,,0,,0,0,0,0,0,8,0,0,0,1,0,0,0,0,,0,0,19,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,1,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,,,0,0,0,,6,13,0,,0,0,0,,,0,0,,57
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,2,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,29,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,17,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,2,0,0,0,,,0,0,0,,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,53
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,12,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,11,"1,318",,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,29,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,"1,371"
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,0
0,0,0,,,0,0,51,0,,6,4,0,,,0,0,0,32,0,0,,0,23,0,0,31,,0,0,0,0,0,,0,,,,,0,15,12,,,,3,0,1,,,0,1,2,,0,1,31,0,1,,,0,0,,0,1,50,,,0,0,34,0,0,,0,,1,0,0,0,0,1,0,3,0,4,0,0,0,0,,1,13,0,3,1,0,0,,,8,,,0,0,0,4,0,0,,,0,1,0,0,,0,0,0,0,0,,,0,5,,0,,0,0,0,0,,0,0,2,,0,0,0,1,,2,0,1,,2,0,3,134,1,2,1,,,1,0,0,0,,0,0,0,0,0,0,,,0,0,0,,1,118,0,0,0,,0,0,0,0,5,12,1,0,0,0,,0,1,0,0,0,,,0,0,0,,4,29,1,,0,2,0,,,0,0,,672
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,0
0,0,0,,,0,0,2,0,,1,1,0,,,0,0,0,8,0,0,,0,1,0,0,5,,0,0,0,0,0,,0,,,,,0,8,0,,,,3,0,0,,,0,0,0,,0,1,21,0,1,,,0,0,,0,0,16,,,0,0,7,0,0,,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,4,0,1,1,0,0,,,1,,,0,0,0,10,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,4,,0,,0,0,0,0,,0,0,1,,0,0,0,0,,0,0,0,,4,0,0,8,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,40,0,0,0,,0,0,0,0,0,4,0,0,0,0,,0,0,0,0,0,,,0,0,0,,2,33,0,,0,9,0,,,0,0,,200
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,5,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,5
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,0
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,2,,0,0,0,0,0,,0,0,0,0,1,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,105,,,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,5,0,0,,,0,0,0,0,,0,0,0,3,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,1,,,0,0,0,0,,0,0,9,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,128
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,30,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,12,0,0,0,0,16,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,360,0,0,,0,0,0,,43,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,461
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,19,,0,0,0,0,0,,0,109,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,1,0,0,11,0,,0,,0,12,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,3,,,0,0,0,0,,0,0,0,164,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,27,449,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,50,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,37,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,883
0,0,0,,,0,0,0,0,,3,9,0,,,0,0,0,0,0,0,,0,0,611,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,5,,,0,0,35,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,10,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,58,0,,0,0,0,0,0,,0,0,0,0,1,6,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,2,0,,0,0,0,,,0,0,,744
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,1,0,,,,0,0,0,,,0,1,0,,0,0,0,0,0,,,0,0,,0,0,1,,,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,1,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,1,0,0,,0,0,0,0,0,0,,,0,0,0,,0,36,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,1,0,,0,0,0,,,0,0,,46
0,0,0,,,0,0,0,1,,9,2,0,,,2,0,0,5,0,0,,0,0,0,0,0,,6,0,0,0,0,,0,,,,,0,8,0,,,,0,0,0,,,0,3,1,,0,0,0,17,0,,,0,0,,0,1,8,,,0,12,8,0,26,,0,,0,0,0,0,0,0,0,1,0,12,0,1,0,1,,0,1,0,0,2,0,0,,,0,,,0,0,0,28,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,2,,0,0,0,0,,0,0,1,,0,0,0,6,,1,0,1,,0,0,0,0,30,1,0,,,7,6,0,0,,0,0,0,0,0,0,,,0,0,0,,6,1,20,0,0,,0,1,0,0,2,2,7,0,0,1,,0,0,0,0,0,,,0,0,3,,51,6,0,,0,0,0,,,0,0,,314
0,0,1,,,0,0,0,1,,1,37,0,,,0,0,0,17,0,0,,0,0,2,0,0,,5,0,0,0,0,,0,,,,,0,7,0,,,,0,0,3,,,0,0,1,,0,0,0,1,0,,,0,0,,0,1,35,,,0,0,36,0,2,,0,,0,0,0,0,0,0,0,28,0,1,0,0,0,0,,0,2,0,0,1,0,0,,,0,,,0,0,0,2,0,0,,,1,0,0,0,,0,0,0,0,0,,,0,0,,2,,4,0,0,0,,0,0,1,,0,0,0,1,,0,0,0,,0,0,0,0,0,57,0,,,17,7,0,0,,0,0,0,0,0,0,,,864,1,0,,0,1,0,0,0,,0,0,0,0,0,3,1,0,0,0,,0,0,0,0,0,,,0,0,30,,2,5,0,,0,0,47,,,0,0,,"1,235"
6,0,2,,,0,0,1,1,,6,8,0,,,2,0,0,25,0,0,,0,0,30,0,7,,2,0,0,0,0,,0,,,,,0,61,6,,,,1,0,1,,,0,4,0,,0,0,1,7,0,,,2,1,,0,11,55,,,2,0,122,0,2,,0,,1,0,0,0,0,0,0,11,6,31,3,14,4,1,,3,9,0,4,8,0,3,,,45,,,0,0,5,183,0,0,,,18,3,0,2,,0,0,0,0,0,,,0,1,,0,,0,285,15,0,,0,1,13,,1,0,0,22,,67,0,34,,0,0,0,2,42,58,2,,,6,3,0,0,,0,0,0,5,0,0,,,2,0,0,,2,31,21,0,0,,0,1,0,0,35,12,6,0,0,47,,0,0,0,3,10,,,0,3,6,,23,24,0,,0,0,43,,,0,0,,"1,557"
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,7,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,1,0,,8
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,1,1,0,,0,0,0,,,0,0,,2
0,0,0,,,0,0,2,0,,0,7,0,,,0,0,0,16,0,0,,0,1,0,0,4,,1,0,0,0,0,,0,,,,,0,14,12,,,,9,0,0,,,0,0,0,,0,0,3,0,1,,,0,0,,0,0,36,,,0,0,28,0,0,,0,,2,0,0,0,232,2,0,0,0,2,0,0,0,0,,0,20,1,4,0,0,0,,,3,,,0,0,0,11,0,0,,,0,1,0,0,,0,0,0,0,0,,,0,4,,0,,0,0,0,0,,0,0,2,,0,1,0,1,,0,0,0,,3,0,0,6,1,2,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,83,0,0,0,,0,0,0,0,1,22,0,0,0,0,,0,0,0,0,0,,,0,0,0,,1,30,1,,0,5,0,,,0,0,,579
0,0,0,,,0,0,5,0,,2,4,0,,,0,0,0,26,0,0,,0,2,0,0,9,,0,0,0,0,0,,0,,,,,0,19,281,,,,5,0,0,,,0,2,1,,0,1,0,0,1,,,0,0,,0,0,30,,,0,0,22,0,0,,0,,2,0,0,0,0,2,0,1,0,1,0,0,0,0,,1,10,0,2,0,0,0,,,4,,,0,0,0,6,0,0,,,0,1,0,0,,0,0,0,0,0,,,0,5,,0,,0,0,0,0,,0,0,2,,0,0,0,1,,1,0,0,,3,0,0,36,1,1,1,,,1,1,0,0,,0,0,0,0,0,0,,,0,0,0,,0,78,0,0,0,,0,0,0,0,1,19,0,0,0,0,,0,0,0,0,0,,,0,0,0,,5,80,0,,0,3,0,,,0,0,,687
0,0,2,,,0,0,0,0,,1,1,0,,,1,0,0,5,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,5,0,,,,0,0,0,,,0,0,1,,0,0,0,0,0,,,0,0,,0,0,17,,,0,0,9,0,1,,0,,0,0,0,0,0,0,0,0,0,6,10,0,2,0,,0,4,0,1,31,0,0,,,1,,,0,0,0,39,0,0,,,0,0,0,0,,0,2,0,0,0,,,0,0,,0,,0,0,3,0,,0,0,1,,0,0,0,14,,0,1,1,,0,0,0,0,5,1,0,,,0,1,0,0,,0,16,1,0,0,0,,,0,0,0,,0,2,0,0,0,,0,5,0,0,1,2,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,194
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,1,,0,0,0,0,0,,0,,,,,0,1,1,,,,3,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,2,,,0,0,1,0,0,,0,,28,0,0,0,0,34,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,3,,0,,0,0,0,0,,0,0,0,,0,7,0,0,,0,0,0,,1,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,11,0,,0,0,0,,,0,0,,97
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,1,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,1,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,27,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,6,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,36
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,0
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,4,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,3,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,7,0,0,0,,,6,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,65,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,16,,0,0,0,,0,0,0,,,0,0,,99
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,7,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,7
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,15,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,15
0,0,0,,,0,0,0,0,,6,0,0,,,1,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,2,0,0,0,,0,0,1,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,2,0,0,,0,0,0,,,0,0,,27
0,0,1,,,0,0,0,0,,4,3,0,,,2,0,0,8,0,0,,0,0,4,0,1,,1,0,0,0,0,,0,,,,,0,36,1,,,,0,0,3,,,0,2,4,,0,0,0,3,0,,,36,1,,0,0,18,,,1,0,21,0,1,,0,,0,0,0,0,0,0,0,6,0,16,1,4,1,0,,1,3,0,3,1,0,1,,,1,,,0,0,4,6,0,0,,,4,2,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,3,0,,0,1,2,,0,0,0,13,,6,0,2,,0,0,0,1,7,5,0,,,2,9,0,0,,0,0,0,0,0,0,,,1,0,0,,0,12,1,0,0,,0,0,0,0,72,7,1,0,0,25,,0,0,0,2,1,,,0,0,1,,7,9,0,,0,0,15,,,0,0,,419
1,3,"1,552",,,1,0,8,19,,17,69,0,,,6,0,0,"3,109",0,13,,0,2,19,0,84,,19,1,0,63,35,,18,,,,,0,535,50,,,,2,46,55,,,1,47,29,,0,1,4,106,3,,,2,3,,0,10,0,,,2,1,623,1,17,,0,,8,6,6,0,65,3,1,56,0,180,13,22,1,5,,12,873,1,51,6,0,2,,,82,,,0,5,3,526,0,0,,,6,320,0,9,,0,1,0,77,0,,,64,13,,2,,3,0,"1,812",0,,0,4,88,,2,1,4,72,,12,0,49,,1,0,1,18,37,293,"1,232",,,78,22,3,0,,0,2,313,377,1,0,,,16,25,0,,5,"2,794",102,0,0,,0,3,0,0,21,477,41,0,0,75,,44,0,0,989,69,,,0,1,15,,272,98,1,,2,1,357,,,3,0,,"18,835"
0,0,0,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,,0,0,248,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,,0,0,,248
